

"Board Report"
"Save Time: 01/02/2015 10:19:37"
"User Name:c1ghutx8"
""

"Total 1,579 Records"

"NE","Board Name","Board Type","NE Type","Subrack ID","Slot ID","Hardware Version","Software Version","Serial Number","Alias","Remarks","Customized Column","Subrack Type","NE ID","Board Bar Code","BIOS Version","FPGA Version","Board Status","Board BOM Item","Management","Description","Manufacture Date"
SFLPGJSFO07.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-SARSGJSRO00 WDM_OT40_130ZCEN,-,OptiX OSN 1800 2U Subrack,12-3134,030KAA10D2000175,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-02-23
CELYGJAZO1N.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SLVTGJSAO0L WDM_OT40_004ZCEN,-,OptiX OSN 1800 2U Subrack,12-3006,030JVE10B3000107,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-03-24
ENSNXBBJO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",-,OptiX OSN 1800 2U Subrack,12-43,030KAA10B9000139,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2011-09-18
TZTNPBTEO02.01,MR4,TNF1MR4 (TNF1MR401),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-TZTNPBMIO0G WDM_OT08_027USUR,-,OptiX OSN 1800 2U Subrack,12-2073,030KAC10B8000039,/,/,Normal,03030KAC,--,"OptiX OSN 1800,TNF1MR401,4-Channel Optical Add/Drop Multiplexing Board(1471/1491/1511/1531nm),CWDM",2011-08-10
TZTNPBTEO02.01,MR4,TNF1MR4 (TNF1MR401),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-IXTHPBLLO00 WDM_OT08_027USUR,-,OptiX OSN 1800 2U Subrack,12-2073,030KAC10B8000034,/,/,Normal,03030KAC,--,"OptiX OSN 1800,TNF1MR401,4-Channel Optical Add/Drop Multiplexing Board(1471/1491/1511/1531nm),CWDM",2011-08-09
JTIPVRJAO00.02,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,4,VER.A,1.10,--,--,DIR: al-SYALVRSUO03 WDM_OT40_018ZSUR  C,-,OptiX OSN 1800 2U Subrack,12-2192,030KAH10DB000129,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2013-11-24
JTIPVRJAO00.02,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CLCQVRCSO00 WDM_OT40_018ZSUR C,-,OptiX OSN 1800 2U Subrack,12-2192,030KAH10DB000130,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2013-11-26
JTIPVRJAO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-SYALVRSUO03 WDM_OT40_018ZSUR,-,OptiX OSN 1800 2U Subrack,12-2086,030KAA10B9000012,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2011-09-03
JTIPVRJAO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CLCQVRCSO00 WDM_OT40_018ZSUR,-,OptiX OSN 1800 2U Subrack,12-2086,030KAA10B9000050,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2011-09-10
GDLPZCPLO0Q.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-GPNLZCPNO02 WDM_OT40_079ZNTE,-,OptiX OSN 1800 2U Subrack,12-1233,030KAA10C2000008,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-02-15
IXTHPBLLO00.01,MR4,TNF1MR4 (TNF1MR401),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-TZTNPBTEO02 WDM_OT08_027USUR,-,OptiX OSN 1800 2U Subrack,12-2074,030KAC10B5000065,/,/,Normal,03030KAC,--,"OptiX OSN 1800,TNF1MR401,4-Channel Optical Add/Drop Multiplexing Board(1471/1491/1511/1531nm),CWDM",2011-05-19
GPNLZCPNO02.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-GDLPZCPLO0Q WDM_OT40_079ZNTE,-,OptiX OSN 1800 2U Subrack,12-1232,030KAA10C3000154,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-03-30
SNLZOAANO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-2161,030JVE10C2000031,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-02-19
AGETOAGUO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-2162,030JVE10B5000091,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-02-20
AGETOAGUO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-2162,030JVE10C3000040,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-03-24
CELYGJCEO0X.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-APGRGJAEO04 WDM_OT40_006ZCEN,-,OptiX OSN 1800 2U Subrack,12-3079,030JVE10BC000045,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-12-21
OAXCOAPBO0E.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-2157,030JVE10C1000010,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-01-04
OAXCOAPBO0E.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-2157,030JVE10B6000011,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-06-22
ALLNXDAEO07.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-MRLSXDMRO02 WDM_OT40_003ZNTE,-,OptiX OSN 1800 2U Subrack,12-1005,030JVE10B5000192,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-05-20
ALLNXDAEO07.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,"DIR: al-NAVAXDNVO04 WDM_OT40_003ZNTE
",-,OptiX OSN 1800 2U Subrack,12-1005,030JVE10B5000207,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-05-20
CLCNXSEMO1Y.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CLCNXSCNO03 WDM_OT40_041UNOO,-,OptiX OSN 1800 2U Subrack,12-1309,030KAA10DC000063,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-11
CLCNXSGIO01.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CLCNXSRUO01 WDM_OT40_041UNOO,-,OptiX OSN 1800 2U Subrack,12-1323,030KAA10E5000020,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2014-05-05
TEOCJATCO00.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR413(193.3/193.4/193.5/193.6THz),DWDM
DIR: al-ZCLCJAZAO01-OPU-1/3/1(IN)",-,OptiX OSN 1800 2U Subrack,12-4169,030JVE10D4000004,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2013-04-18
SYLAJASAO04.01,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-SYLAJASAO04 ANILLO_OT40_128ZNOO C,-,OptiX OSN 1800 2U Subrack,12-4024,030KAH10D4000011,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2013-04-20
SYLAJASAO04.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CDGZJATOO0A  ANILLO_OT40_128ZNOO,-,OptiX OSN 1800 2U Subrack,12-4024,030JVE10B3000084,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-03-24
SYLAJASAO04.02,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-CFRDJACFO00 ANILLO_OT40_128ZNOO C,-,OptiX OSN 1800 2U Subrack,12-4078,030KAH10D4000009,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2013-04-20
SYLAJASAO04.02,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CFRDJACFO00 ANILLO_OT40_128ZNOO,-,OptiX OSN 1800 2U Subrack,12-4078,030KAA10C2000046,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-02-16
MXLCXBCMO02.01,MR4,TNF1MR4 (TNF1MR401),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR401_(1471/1491/1511/1531nm),CWDM",-,OptiX OSN 1800 2U Subrack,12-82,030KAC10BC000006,/,/,Normal,03030KAC,--,"OptiX OSN 1800,TNF1MR401,4-Channel Optical Add/Drop Multiplexing Board(1471/1491/1511/1531nm),CWDM",2011-12-18
SAFLXBSFO00.01,MR4,TNF1MR4 (TNF1MR401),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR401_(1471/1491/1511/1531nm),CWDM",-,OptiX OSN 1800 2U Subrack,12-81,030KAC10BC000022,/,/,Normal,03030KAC,--,"OptiX OSN 1800,TNF1MR401,4-Channel Optical Add/Drop Multiplexing Board(1471/1491/1511/1531nm),CWDM",2011-12-18
CTCSVRGDO00.01,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-NLCRVRNAO02 ANILLO_OT40_111ZSUR,-,OptiX OSN 1800 2U Subrack,12-2437,030KAH10DB000119,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2013-11-24
CTCSVRGDO00.01,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-PJRTVRPAO02 ANILLO_OT40_111ZSUR,-,OptiX OSN 1800 2U Subrack,12-2437,030KAH10DB000105,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2013-11-24
TIJNXBOTO05.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",-,OptiX OSN 1800 2U Subrack,12-75,030KAA10BB000193,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2011-12-11
TIJNXBGRO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-74,030KAA10BC000005,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2011-12-04
TCLTJATEO03.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802,8-(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM
DIR: al-TCLTJATEO03-MR8-1/7/9_TEOCALTICHE",-,OptiX OSN 1800 2U Subrack,12-3196,030KAA10E6000013,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2014-06-26
VLHDJAVHO03.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802,8_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM
DIR:al-VLHDJAVHO03-MR8-1/7/9_Villa HIDALGO",-,OptiX OSN 1800 2U Subrack,12-3197,030KAA10DC000104,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-12
EMSCGJEMO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CELYGJAZO21 WDM_OT40_128ZCEN,-,OptiX OSN 1800 2U Subrack,12-3129,030JVE10C1000065,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-01-31
EMSCGJEMO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-CMNFGJCMO01 WDM_OT40_128ZCEN,-,OptiX OSN 1800 2U Subrack,12-3129,030JVE10C7000025,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-07-19
CMLAXKOMO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"DIR: al-COLMXKCOO0F WDM_OT40_019ZCEN
",-,OptiX OSN 1800 2U Subrack,12-4106,030KAA10C1000052,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-29
COLMXKCOO0F.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CMLAXKOMO00 WDM_OT40_019ZCEN,-,OptiX OSN 1800 2U Subrack,12-4105,030KAA10C1000042,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-29
GYMSXRGUO0R.02,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-GYMSXRMIO04 WDM_OT40_058UNOO C,-,OptiX OSN 1800 2U Subrack,12-1264,030KAH10C4000018,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2012-04-03
GYMSXRMIO04.01,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,4,VER.A,1.10,--,--,DIR: al-GYMSXRGUO0R WDM_OT40_058UNOO C,-,OptiX OSN 1800 2U Subrack,12-1080,030KAH10C4000022,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2012-04-03
GYMSXRMIO04.01,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,5,VER.A,1.10,--,--,DIR: al-SNCRXRSCO01 WDM_OT40_058UNOO C,-,OptiX OSN 1800 2U Subrack,12-1080,030KAH10C4000024,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2012-04-03
GYMSXRMIO04.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-GYMSXRGUO0R WDM_OT40_058UNOO,-,OptiX OSN 1800 2U Subrack,12-1080,030JVE10BC000044,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-12-21
GYMSXRMIO04.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SNCRXRSCO01 WDM_OT40_058UNOO,-,OptiX OSN 1800 2U Subrack,12-1080,030JVE10BC000027,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-12-21
SNCRXRSCO01.01,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,5,VER.A,1.10,--,--,DIR: al-GYMSXRMIO04 WDM_OT40_058UNOO C,-,OptiX OSN 1800 2U Subrack,12-1079,030KAH10C4000026,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2012-04-03
SNCRXRSCO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-GYMSXRMIO04 WDM_OT40_058UNOO,-,OptiX OSN 1800 2U Subrack,12-1079,030JVE10BC000039,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-12-21
SNCRXRSCO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SNCRXRALO01 WDM_OT40_058UNOO,-,OptiX OSN 1800 2U Subrack,12-1079,030JVE10BC000036,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-12-21
GSVEXSGUO0C.02,MR8,TNF1MR8 (TNF1MR805),OptiX OSN 1800,0,6,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-1176,030KAH10DA000020,/,/,Normal,03030KAH,--,"OptiX OSN 1800,TNF1MR805,8-Channel Optical Add/Drop Multiplexing Board(195.3/195.4/195.5/195.6/195.7/195.8/195.9/196.0THz),DWDM",2013-10-08
GSVEXSGUO0C.02,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",-,OptiX OSN 1800 2U Subrack,12-1176,030KAA10C2000032,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-02-16
TTTLJATOO01.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM
DIR: al-TTTLJATOO01-MR8-1/7/9_Ocotlán",-,OptiX OSN 1800 2U Subrack,12-4129,030KAA10C3000191,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-03-30
MERDYUSEO06.01,MR4,TNF1MR4 (TNF1MR412),OptiX OSN 1800,0,5,VER.A,1.10,--,--,DIR: al-XMTKYUXTO00 ANILLO_OT40_207ZSUR C,-,OptiX OSN 1800 2U Subrack,12-2230,030JYV10D4000002,/,/,Normal,03030JYV,--,"OptiX OSN 1800,TNF1MR412,4-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2THz),DWDM",2013-04-17
MERDYUSEO06.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-XMTKYUXTO00 ANILLO_OT40_207ZSUR,-,OptiX OSN 1800 2U Subrack,12-2230,030JVE10C1000001,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-01-04
MERDYUSEO06.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-KNSNYUKAO04 ANILLO_OT40_207ZSUR,-,OptiX OSN 1800 2U Subrack,12-2230,030KAA10D4000070,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-04-13
TZMNYUTIO09.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-2037,030JVE10B5000041,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-05-12
GBLYXSGAO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,"TNF1MR413_(193.3/193.4/193.5/193.6THz),DWDM
DIR: al-ARCRXSARO02-OSN1800II-1/7/5_Adolfo Ruiz Cortinez",-,OptiX OSN 1800 2U Subrack,12-1023,030JVE10B3000066,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-03-24
GBLYXSGAO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR413_(193.3/193.4/193.5/193.6THz),DWDM
DIR:al-GSVEXSGUO0C-OSN1800II-1/7/5_Guasave",-,OptiX OSN 1800 2U Subrack,12-1023,030JVE10B3000010,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-03-05
EZMNQREZO06.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-TQQPQRTEO05 WDM_OT40_013ZCEN,-,OptiX OSN 1800 2U Subrack,12-3091,030KAA10C1000032,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-26
EZMNQREZO06.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CRUZQRLCO02 WDM_OT40_013ZCEN,-,OptiX OSN 1800 2U Subrack,12-3091,030KAA10C3000179,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-03-30
ARCRXSARO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,"TNF1MR413_(193.3/193.4/193.5/193.6THz),DWDM
DIR: al-JJRSXSJJO02-OSN1800II-1/7/5_Juan Jose Rios",-,OptiX OSN 1800 2U Subrack,12-1024,030JVE10B1000003,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-01-27
ARCRXSARO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR413_(193.3/193.4/193.5/193.6THz),DWDM
DIR: al-GBLYXSGAO02-OSN1800II-1/6/5_Gabriel Leyva",-,OptiX OSN 1800 2U Subrack,12-1024,030JVE10B3000047,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-03-21
